Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,no,adaptive_forward,0.01,26.860912799835205,9,0.0014766215810864335,5.748315583519039e-06,1.300390127944892,True
fixed,no,adaptive_forward,0.0001,27.357107400894165,10,5.5819009758838794e-06,9.863820363942241e-06,1.022584134711837,True
fixed,no,adaptive_forward,1e-06,36.839709520339966,11,2.9996552746769936e-06,8.659938040850477e-06,1.0034153209410395,True
fixed,no,adaptive_forward,1e-08,83.08447504043579,22,53.48720612072756,2.2835952348336064,nan,False
fixed,no,adaptive_forward,1e-10,80.40019035339355,15,53.7499408247178,2.291894279141239,nan,False
fixed,no,adaptive_forward,1e-12,81.72826719284058,8,53.74999999599457,2.2805703934351382,nan,False
fixed,no,adaptive_backward,0.01,80.99771738052368,30,0.0006773549945958712,0.0006761052908287766,nan,False
fixed,no,adaptive_backward,0.0001,32.676015853881836,11,1.8670489757104981e-07,6.896052834860964e-06,0.9144082500282658,True
fixed,no,adaptive_backward,1e-06,43.556782960891724,13,2.3736178858245493e-06,7.508747151991353e-06,0.995779443877691,True
fixed,no,adaptive_backward,1e-08,82.1874270439148,23,53.5019181122127,2.284417643191688,nan,False
fixed,no,adaptive_backward,1e-10,82.13401103019714,21,53.74994760662611,2.297616266206555,nan,False
fixed,no,adaptive_backward,1e-12,81.60300636291504,20,53.74999999653383,2.002728001243323,nan,False
fixed,no,adaptive_central,0.01,34.76852750778198,11,6.509803008065755e-07,3.8917750859087654e-06,0.987841868528827,True
fixed,no,adaptive_central,0.0001,34.593640089035034,11,7.19027883396169e-07,3.497148457055069e-06,0.9999987253701981,True
fixed,no,adaptive_central,1e-06,41.86931538581848,11,1.038994756895889e-06,4.179478447883754e-06,1.000080087047152,True
fixed,no,adaptive_central,1e-08,81.81392335891724,22,53.16850882430786,2.2714918716681303,nan,False
fixed,no,adaptive_central,1e-10,80.10078382492065,21,53.74987197374203,2.293250554144362,nan,False
fixed,no,adaptive_central,1e-12,82.29543495178223,11,53.74999998848512,2.2783124370952414,nan,False
fixed,no,exact,nan,30.822558403015137,14,3.5140674097375045e-11,9.004912632033502e-06,0.9902387582955717,True
fixed,no,forward,0.01,24.196162700653076,9,0.001461527597395561,3.6354230532971426e-06,1.202162452578985,True
fixed,no,forward,0.0001,28.551344633102417,10,5.578705989594872e-06,9.856789033456731e-06,1.0225978727945524,True
fixed,no,forward,1e-06,60.89339804649353,15,3.219072753167561e-06,9.885041098993764e-06,1.0031806829187582,True
fixed,no,forward,1e-08,81.96514368057251,21,53.52891621066628,2.2854310008397243,nan,False
fixed,no,forward,1e-10,84.76831340789795,16,53.74997404122199,2.2919932432591628,nan,False
fixed,no,forward,1e-12,96.27613544464111,16,53.74999999585666,2.101813757029317,nan,False
fixed,no,backward,0.01,80.8659017086029,31,0.0006825728511432755,0.0006791847134779705,nan,False
fixed,no,backward,0.0001,32.087388038635254,11,1.8691606090463697e-07,6.897282974071257e-06,0.9144616883537356,True
fixed,no,backward,1e-06,42.3188841342926,13,7.664079166971343e-07,3.214253829808283e-06,1.0004406080677855,True
fixed,no,backward,1e-08,80.1313648223877,22,53.496941646770324,2.284182056187499,nan,False
fixed,no,backward,1e-10,89.37034010887146,18,53.74996517363336,2.295001001308818,nan,False
fixed,no,backward,1e-12,85.48680472373962,12,53.74999999672485,2.623510069957068,nan,False
fixed,no,central,0.01,33.254310846328735,11,6.504424569236775e-07,3.889707475170705e-06,0.9878382420997078,True
fixed,no,central,0.0001,32.76058506965637,11,7.190129889291156e-07,3.497101037433464e-06,0.9999987350615984,True
fixed,no,central,1e-06,39.190762996673584,11,9.165868586719064e-07,3.988630706754026e-06,0.9999779420173865,True
fixed,no,central,1e-08,81.19036078453064,22,53.228460178727204,2.273795846683256,nan,False
fixed,no,central,1e-10,83.04006624221802,17,53.74992182484616,2.2939390663119186,nan,False
fixed,no,central,1e-12,81.70234560966492,15,53.749999991674315,2.5588320077686526,nan,False
sampled,yes,adaptive_forward,0.01,33.960158348083496,9,0.0014766215446621977,5.7482900155808854e-06,1.3003905406256615,True
sampled,yes,adaptive_forward,0.0001,38.272796869277954,10,5.58193247452604e-06,9.86388980483368e-06,1.0225844690229449,True
sampled,yes,adaptive_forward,1e-06,46.674757957458496,12,1.33362017066995e-06,5.951137109040426e-06,0.9995941723500187,True
sampled,yes,adaptive_forward,1e-08,83.22515416145325,18,53.52427746461195,2.2849680438259434,nan,False
sampled,yes,adaptive_forward,1e-10,82.19716882705688,17,53.74996187737873,2.2939528555050592,nan,False
sampled,yes,adaptive_forward,1e-12,83.54415702819824,16,53.74999999708765,2.178055277725411,nan,False
sampled,yes,adaptive_backward,0.01,80.84697842597961,22,0.0006773548655632396,0.0006761060193206405,nan,False
sampled,yes,adaptive_backward,0.0001,39.52754998207092,11,1.8670397362239204e-07,6.8960488485110555e-06,0.9144080318934696,True
sampled,yes,adaptive_backward,1e-06,54.01340055465698,13,1.6536294048506797e-06,6.560227638704574e-06,0.9985995467902108,True
sampled,yes,adaptive_backward,1e-08,87.42479968070984,18,53.47867284843063,2.2833362667453416,nan,False
sampled,yes,adaptive_backward,1e-10,82.86364698410034,17,53.749965135854296,2.2981840062301733,nan,False
sampled,yes,adaptive_backward,1e-12,81.26953291893005,9,53.74999998807395,2.4291880217003405,nan,False
sampled,yes,adaptive_central,0.01,45.63822340965271,11,6.509807567915136e-07,3.891776909528193e-06,0.9878418724678864,True
sampled,yes,adaptive_central,0.0001,49.44453191757202,11,7.190264243594727e-07,3.4971444613511e-06,0.9999987394719261,True
sampled,yes,adaptive_central,1e-06,46.63670372962952,11,7.020675581814333e-07,3.195243830983245e-06,0.9999749320550347,True
sampled,yes,adaptive_central,1e-08,80.56415820121765,17,53.240424518581925,2.2742452032428733,nan,False
sampled,yes,adaptive_central,1e-10,80.36717939376831,17,53.74992137749096,2.2954440056114995,nan,False
sampled,yes,adaptive_central,1e-12,88.41611981391907,16,53.749999988723665,2.255863462611984,nan,False
sampled,yes,exact,nan,43.34790754318237,14,3.514067409591409e-11,9.004924795050972e-06,0.9902359106067323,True
sampled,yes,forward,0.01,32.56364035606384,9,0.001461529552675051,3.6343110136147813e-06,1.2021639717639585,True
sampled,yes,forward,0.0001,37.240663290023804,10,5.578713798564739e-06,9.856805708765136e-06,1.022598082547974,True
sampled,yes,forward,1e-06,49.635831117630005,12,7.20474775061748e-07,3.912719142232473e-06,1.0004011868621578,True
sampled,yes,forward,1e-08,82.70255994796753,19,53.57367536444136,2.287065931504592,nan,False
sampled,yes,forward,1e-10,81.08515739440918,12,53.74998048359296,2.292561638913657,nan,False
sampled,yes,forward,1e-12,91.04284119606018,12,53.74999999804518,2.430679359488905,nan,False
sampled,yes,backward,0.01,83.56576180458069,18,0.0006825728415899953,0.0006791847177071955,nan,False
sampled,yes,backward,0.0001,45.172221183776855,11,1.8691279632373025e-07,6.89727369383203e-06,0.9144612809040843,True
sampled,yes,backward,1e-06,80.794846534729,19,3.6573389042359265e-05,6.120322942803378e-05,nan,False
sampled,yes,backward,1e-08,82.8096330165863,19,53.55117833132048,2.2862158514099016,nan,False
sampled,yes,backward,1e-10,80.97390365600586,14,53.74997532913999,2.2944865122348808,nan,False
sampled,yes,backward,1e-12,98.31840634346008,19,53.74999999710262,2.3246804001562915,nan,False
sampled,yes,central,0.01,43.70481038093567,11,6.504422861104368e-07,3.889706791548649e-06,0.9878382405955408,True
sampled,yes,central,0.0001,45.646676778793335,11,7.190134596219089e-07,3.497102535908484e-06,0.9999987378164412,True
sampled,yes,central,1e-06,49.68610119819641,11,8.85959685412658e-07,3.971961915256542e-06,0.9999637437634274,True
sampled,yes,central,1e-08,84.29263377189636,18,53.32756897736907,2.277645229590181,nan,False
sampled,yes,central,1e-10,87.26020669937134,12,53.74991762233882,2.2939452563094425,nan,False
sampled,yes,central,1e-12,82.65129232406616,8,53.74999999582582,2.3157262535263277,nan,False
sampled,no,adaptive_forward,0.01,25.775859832763672,9,0.0014766215810864335,5.748315583519039e-06,1.300390127944892,True
sampled,no,adaptive_forward,0.0001,26.874240159988403,10,5.5819009758838794e-06,9.863820363942241e-06,1.022584134711837,True
sampled,no,adaptive_forward,1e-06,37.62815976142883,11,2.9996552746769936e-06,8.659938040850477e-06,1.0034153209410395,True
sampled,no,adaptive_forward,1e-08,81.46642208099365,22,53.48720612072756,2.2835952348336064,nan,False
sampled,no,adaptive_forward,1e-10,82.31007122993469,15,53.7499408247178,2.291894279141239,nan,False
sampled,no,adaptive_forward,1e-12,81.5066282749176,8,53.74999999599457,2.2805703934351382,nan,False
sampled,no,adaptive_backward,0.01,80.72307229042053,30,0.0006773549945958712,0.0006761052908287766,nan,False
sampled,no,adaptive_backward,0.0001,30.587735891342163,11,1.8670489757104981e-07,6.896052834860964e-06,0.9144082500282658,True
sampled,no,adaptive_backward,1e-06,43.818963289260864,13,2.3736178858245493e-06,7.508747151991353e-06,0.995779443877691,True
sampled,no,adaptive_backward,1e-08,80.0421040058136,22,53.508398522112145,2.2846506447277894,nan,False
sampled,no,adaptive_backward,1e-10,79.71293115615845,21,53.74994760662611,2.297616266206555,nan,False
sampled,no,adaptive_backward,1e-12,80.84734535217285,20,53.74999999653383,2.002728001243323,nan,False
sampled,no,adaptive_central,0.01,33.242334604263306,11,6.509803008065755e-07,3.8917750859087654e-06,0.987841868528827,True
sampled,no,adaptive_central,0.0001,33.404192209243774,11,7.19027883396169e-07,3.497148457055069e-06,0.9999987253701981,True
sampled,no,adaptive_central,1e-06,41.35781145095825,11,1.038994756895889e-06,4.179478447883754e-06,1.000080087047152,True
sampled,no,adaptive_central,1e-08,82.20686650276184,22,53.16850882430786,2.2714918716681303,nan,False
sampled,no,adaptive_central,1e-10,82.03395795822144,22,53.74986117204141,2.294223373260581,nan,False
sampled,no,adaptive_central,1e-12,79.95072484016418,11,53.74999998848512,2.2783124370952414,nan,False
sampled,no,exact,nan,30.6978280544281,14,3.5140674097375045e-11,9.004912632033502e-06,0.9902387582955717,True
sampled,no,forward,0.01,26.896093368530273,9,0.001461527597395561,3.6354230532971426e-06,1.202162452578985,True
sampled,no,forward,0.0001,29.090207815170288,10,5.578705989594872e-06,9.856789033456731e-06,1.0225978727945524,True
sampled,no,forward,1e-06,60.09044289588928,15,3.219072753167561e-06,9.885041098993764e-06,1.0031806829187582,True
sampled,no,forward,1e-08,83.04256772994995,21,53.52891621066628,2.2854310008397243,nan,False
sampled,no,forward,1e-10,86.60759568214417,16,53.74997404122199,2.2919932432591628,nan,False
sampled,no,forward,1e-12,97.03778457641602,16,53.74999999585666,2.101813757029317,nan,False
sampled,no,backward,0.01,81.50991654396057,31,0.0006825728511432755,0.0006791847134779705,nan,False
sampled,no,backward,0.0001,30.250736236572266,11,1.8691606090463697e-07,6.897282974071257e-06,0.9144616883537356,True
sampled,no,backward,1e-06,42.589940547943115,13,7.664079166971343e-07,3.214253829808283e-06,1.0004406080677855,True
sampled,no,backward,1e-08,82.38376355171204,23,53.492383382971845,2.283999161756046,nan,False
sampled,no,backward,1e-10,88.4908995628357,18,53.74996517363336,2.295001001308818,nan,False
sampled,no,backward,1e-12,90.19376230239868,12,53.74999999672485,2.623510069957068,nan,False
sampled,no,central,0.01,33.46796464920044,11,6.504424569236775e-07,3.889707475170705e-06,0.9878382420997078,True
sampled,no,central,0.0001,32.96180009841919,11,7.190129889291156e-07,3.497101037433464e-06,0.9999987350615984,True
sampled,no,central,1e-06,40.79436278343201,11,9.165868586719064e-07,3.988630706754026e-06,0.9999779420173865,True
sampled,no,central,1e-08,80.10268354415894,22,53.228460178727204,2.273795846683256,nan,False
sampled,no,central,1e-10,82.54341292381287,17,53.74992182484616,2.2939390663119186,nan,False
sampled,no,central,1e-12,82.98104977607727,15,53.749999991674315,2.5588320077686526,nan,False
