Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,yes,adaptive_forward,0.01,4.532605409622192,10,0.0014690250777573764,1.2786601286893505e-06,1.300390547530845,True
fixed,yes,adaptive_forward,0.0001,6.056905031204224,12,2.3965086577280322e-06,5.8836457672214555e-06,1.0726343226816288,True
fixed,yes,adaptive_forward,1e-06,5.718340635299683,12,1.5755321525267704e-07,3.2457129488600833e-06,1.0027288177526603,True
fixed,yes,adaptive_forward,1e-08,20.325316667556763,41,50.007848036815076,6.79466609727944,nan,False
fixed,yes,adaptive_forward,1e-10,20.374324798583984,42,53.748917738344595,7.253440374488136,nan,False
fixed,yes,adaptive_forward,1e-12,20.41019868850708,41,53.749999917888225,7.2117680261038615,nan,False
fixed,yes,adaptive_backward,0.01,20.1587495803833,43,0.0006773548656948469,0.0021380349590365256,nan,False
fixed,yes,adaptive_backward,0.0001,20.02318000793457,42,1.3149143723677612e-07,2.0277379558270673e-05,nan,False
fixed,yes,adaptive_backward,1e-06,5.572469711303711,12,5.745074382024743e-07,8.905157161928972e-06,0.9990918178437587,True
fixed,yes,adaptive_backward,1e-08,20.211819171905518,41,50.35339627544262,6.841077638605502,nan,False
fixed,yes,adaptive_backward,1e-10,20.241376876831055,43,53.74915840582164,7.2533503327164395,nan,False
fixed,yes,adaptive_backward,1e-12,20.32810664176941,40,53.74999993281602,7.303473808402414,nan,False
fixed,yes,adaptive_central,0.01,7.359109401702881,12,1.1444265973711905e-07,4.10213811503616e-06,0.974042707529459,True
fixed,yes,adaptive_central,0.0001,7.2881505489349365,12,1.4202832538669955e-07,3.2767654858272676e-06,0.9999971508829838,True
fixed,yes,adaptive_central,1e-06,7.6345038414001465,12,1.408666769598851e-07,3.2631783161473952e-06,0.9999997594509814,True
fixed,yes,adaptive_central,1e-08,20.141042709350586,32,46.046650971888816,6.3062224404303615,nan,False
fixed,yes,adaptive_central,1e-10,20.345616102218628,33,53.74758934984515,7.253067391234635,nan,False
fixed,yes,adaptive_central,1e-12,20.148887872695923,33,53.74999979734192,7.229797648105603,nan,False
fixed,yes,exact,nan,1.6588215827941895,13,1.8115554567938952e-10,9.640019163339312e-06,0.9774049333508324,True
fixed,yes,forward,0.01,20.111422538757324,43,0.001461529321445885,1.1493118230728312e-05,nan,False
fixed,yes,forward,0.0001,5.4800965785980225,12,2.6664212175109754e-06,7.146924956070852e-06,1.0726464194801522,True
fixed,yes,forward,1e-06,5.704767942428589,12,1.679299033973697e-07,3.414699887745548e-06,1.0025979125895088,True
fixed,yes,forward,1e-08,20.43610954284668,43,49.81394879614775,6.771871660551602,nan,False
fixed,yes,forward,1e-10,20.189023971557617,42,53.749293850340194,7.253354567763992,nan,False
fixed,yes,forward,1e-12,20.21457076072693,42,53.74999991411653,7.343197055790586,nan,False
fixed,yes,backward,0.01,20.221688985824585,42,0.0006825728419423881,0.0021477706606393104,nan,False
fixed,yes,backward,0.0001,20.422155141830444,43,1.3152225886143702e-07,2.0277769366360767e-05,nan,False
fixed,yes,backward,1e-06,5.300472021102905,12,4.989654946750174e-07,8.589824711604872e-06,0.9986770323212417,True
fixed,yes,backward,1e-08,20.275437355041504,43,49.895766020432475,6.7801793160853,nan,False
fixed,yes,backward,1e-10,20.07325267791748,42,53.74935957834387,7.254439810762294,nan,False
fixed,yes,backward,1e-12,20.075893878936768,43,53.749999921003706,7.176129868726432,nan,False
fixed,yes,central,0.01,7.348236322402954,12,1.1434425105354481e-07,4.100067892054433e-06,0.9740359543277481,True
fixed,yes,central,0.0001,7.126099348068237,12,1.420287245000161e-07,3.2767704959261487e-06,0.9999971551878113,True
fixed,yes,central,1e-06,7.653871774673462,12,1.3980860090234503e-07,3.236117451149478e-06,1.0000018805616357,True
fixed,yes,central,1e-08,20.521504640579224,34,45.520471194044724,6.2383947721842885,nan,False
fixed,yes,central,1e-10,20.168299436569214,34,53.74799322850128,7.254278298496788,nan,False
fixed,yes,central,1e-12,20.25422763824463,34,53.749999791620574,7.229799396289716,nan,False
fixed,no,adaptive_forward,0.01,3.6657328605651855,10,0.0014690250779655605,1.2786605715302093e-06,1.3003905144657029,True
fixed,no,adaptive_forward,0.0001,4.532124996185303,12,2.39730906382935e-06,5.884887972913916e-06,1.0726345679685156,True
fixed,no,adaptive_forward,1e-06,4.601844787597656,12,1.5299985366523567e-07,3.191944547092108e-06,1.0026530779262213,True
fixed,no,adaptive_forward,1e-08,20.265304803848267,52,49.14497664065027,6.689160495683646,nan,False
fixed,no,adaptive_forward,1e-10,20.331502199172974,52,53.74888961821557,7.252866095477654,nan,False
fixed,no,adaptive_forward,1e-12,20.251797914505005,53,53.74999989031806,7.2299949216442,nan,False
fixed,no,adaptive_backward,0.01,20.04094886779785,53,0.0006773548917488968,0.002138034485327492,nan,False
fixed,no,adaptive_backward,0.0001,20.155232429504395,51,1.3149146491839705e-07,2.0277379874073355e-05,nan,False
fixed,no,adaptive_backward,1e-06,4.349907159805298,12,6.366285534405001e-07,9.398242506481451e-06,0.999367621218731,True
fixed,no,adaptive_backward,1e-08,20.31237268447876,51,48.92270953156962,6.661359427538566,nan,False
fixed,no,adaptive_backward,1e-10,20.284837245941162,52,53.74909404037056,7.253742934134261,nan,False
fixed,no,adaptive_backward,1e-12,20.019940614700317,51,53.74999989639678,7.252057043379965,nan,False
fixed,no,adaptive_central,0.01,6.39626669883728,12,1.1444265583991004e-07,4.102138032516038e-06,0.9740427071565276,True
