Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,no,backward,1e-10,20.060786724090576,65,1040.158693338417,68.06839053663138,nan,False
fixed,no,backward,1e-12,20.084471940994263,64,1020.7070106169282,69.73786372849624,nan,False
fixed,no,central,0.01,7.7682414054870605,21,0.09611717083405891,6.708177091791749e-07,0.412366897154913,True
fixed,no,central,0.0001,7.815938711166382,21,1.0000574238487676e-09,9.946368537398553e-09,0.7739590470091585,True
fixed,no,central,1e-06,8.509073734283447,23,9.999994471643045e-18,7.265606246806233e-12,1.8623077718505296,True
fixed,no,central,1e-08,20.25594472885132,55,1053.2831250932272,19.72878013003405,nan,False
fixed,no,central,1e-10,20.143791437149048,54,5327.523079638977,1744.3318648779778,nan,False
fixed,no,central,1e-12,20.2514488697052,53,4357.54053849063,1689.308983431338,nan,False
fixed,no,exact,0.01,8.413687467575073,28,102.6971345097976,3.469894373094406e-07,1.0000107708923296,True
fixed,no,exact,0.0001,6.365830421447754,21,0.20508215111381428,8.192611002480322e-07,0.3374892321000725,True
fixed,no,exact,1e-06,7.581701278686523,24,2.2558801009885953e-05,2.394384970648585e-09,1.448490743562327,True
fixed,no,exact,1e-08,20.169942617416382,63,1019.6689384694782,24.601864222372836,nan,False
fixed,no,exact,1e-10,20.060940265655518,64,1154.257548901668,355.7182284282132,nan,False
fixed,no,exact,1e-12,20.2551429271698,55,1009.5521226341505,38.32370194932694,nan,False
fixed,no,exact,0.01,20.221731185913086,68,43.196989865256654,175.27469741831092,nan,False
fixed,no,exact,0.0001,20.193670988082886,67,0.07055184444026663,1.95738366001838,nan,False
fixed,no,exact,1e-06,20.063938856124878,66,2.1955819944623306e-05,0.0006179191292474021,nan,False
fixed,no,exact,1e-08,20.121968269348145,65,1018.1494467117714,23.054532857039696,nan,False
fixed,no,exact,1e-10,20.03806233406067,61,1023.7588676739279,55.4957154732769,nan,False
fixed,no,exact,1e-12,20.099750995635986,56,1329.9464264747544,556.8107880851367,nan,False
fixed,no,exact,0.01,7.453534126281738,21,0.09611692586284586,1.1079007573557001e-07,0.44573785070863065,True
fixed,no,exact,0.0001,8.112280368804932,21,1.0000624950704514e-09,1.2694556877271805e-08,0.7769147893230927,True
fixed,no,exact,1e-06,8.304653882980347,22,9.999203385342807e-18,1.522789403173075e-12,2.7124842841199404,True
fixed,no,exact,1e-08,20.112022399902344,53,1004.6413722045667,20.02243371679053,nan,False
fixed,no,exact,1e-10,20.05142307281494,54,3538.8650522233593,1839.6224843854231,nan,False
fixed,no,exact,1e-12,20.09431004524231,52,6049.999473682094,2611.758859537649,nan,False
sampled,yes,exact,nan,3.2188093662261963,21,9.359939107848684e-19,5.001332884971813e-09,0.7747551335629902,True
sampled,yes,forward,0.01,9.978503942489624,27,102.69713485445538,4.864191660221676e-07,0.9999937157892055,True
sampled,yes,forward,0.0001,8.490658521652222,23,0.2050818833238969,4.603204156545215e-08,0.9398177300219575,True
sampled,yes,forward,1e-06,8.192996978759766,23,2.2558797371417615e-05,1.239198317883154e-09,0.8055222169990195,True
sampled,yes,forward,1e-08,20.03628373146057,52,1016.1821599920602,29.223415470960937,nan,False
sampled,yes,forward,1e-10,20.004831552505493,53,1013.3105754976161,59.71071342168926,nan,False
sampled,yes,forward,1e-12,20.344030380249023,50,1255.12050039734,398.02851329698444,nan,False
sampled,yes,backward,0.01,20.044581413269043,55,50.083076973518914,194.8443841012656,nan,False
sampled,yes,backward,0.0001,20.10187602043152,55,0.00281277908571824,1.1983788331762228,nan,False
sampled,yes,backward,1e-06,20.192421913146973,54,2.2002127202386425e-05,0.018177368945112515,nan,False
sampled,yes,backward,1e-08,20.16452956199646,55,1034.1462729654609,111.7683204194035,nan,False
sampled,yes,backward,1e-10,20.297332763671875,50,2053.5771413098832,1078.8138193877828,nan,False
sampled,yes,backward,1e-12,20.208365440368652,51,1024.0983152401375,80.90797595164226,nan,False
sampled,yes,central,0.01,9.523463726043701,21,0.09611717083416826,6.708178112816293e-07,0.4123667173670441,True
sampled,yes,central,0.0001,9.336772203445435,21,1.000062151911169e-09,5.3556590128844735e-09,0.7787490867117314,True
sampled,yes,central,1e-06,10.386363744735718,23,1.559476431091452e-17,4.670243651010117e-08,1.2804889587747412,True
sampled,yes,central,1e-08,20.19996953010559,45,1076.1278890057044,19.6567416488925,nan,False
sampled,yes,central,1e-10,20.24496841430664,45,6042.700239701477,2601.4252221522866,nan,False
sampled,yes,central,1e-12,20.14553999900818,45,4357.540498496721,1689.917026999669,nan,False
sampled,yes,exact,0.01,10.690562725067139,28,102.69713450999957,3.4701042256838084e-07,1.0000074284478107,True
sampled,yes,exact,0.0001,7.98949408531189,21,0.20508213235649186,6.687227894908583e-07,0.2916635994537157,True
sampled,yes,exact,1e-06,9.478939294815063,25,2.255879504122942e-05,2.0264747393071186e-10,0.9321071265218803,True
sampled,yes,exact,1e-08,20.30904531478882,52,835.9295077482558,70.85869776408005,nan,False
sampled,yes,exact,1e-10,20.05401587486267,49,991.0610710258479,41.045988361357075,nan,False
sampled,yes,exact,1e-12,20.38595485687256,47,1004.0927549045431,37.117784349291576,nan,False
sampled,yes,exact,0.01,20.21442484855652,54,43.19698979572718,175.27469721704753,nan,False
sampled,yes,exact,0.0001,20.242101430892944,52,0.0709468683747167,1.8248218760830635,nan,False
sampled,yes,exact,1e-06,20.17684245109558,53,2.2420698860325315e-05,0.004967338351338893,nan,False
sampled,yes,exact,1e-08,20.239259481430054,50,1054.07084441112,259.8335324508863,nan,False
sampled,yes,exact,1e-10,20.29942774772644,50,891.1899977986643,55.29713566200831,nan,False
sampled,yes,exact,1e-12,20.33278727531433,46,3357.3395263383063,1431.3782788520662,nan,False
sampled,yes,exact,0.01,9.565852165222168,21,0.09611692586280146,1.1078994323073144e-07,0.4457378042199944,True
sampled,yes,exact,0.0001,9.776712417602539,21,1.0000560258700093e-09,4.527654983236035e-09,0.7703035614190465,True
sampled,yes,exact,1e-06,10.482645273208618,23,1.0502211491416613e-17,2.0615384204278433e-09,2.237441787302346,True
sampled,yes,exact,1e-08,20.33712077140808,44,1025.4730806989628,19.898780592142035,nan,False
sampled,yes,exact,1e-10,20.326785564422607,45,4927.681587115761,2052.920719807893,nan,False
sampled,yes,exact,1e-12,20.105674266815186,43,1063.8949366168117,478.0146482637472,nan,False
sampled,no,exact,nan,0.3448028564453125,21,9.359939107848684e-19,5.001332884971813e-09,0.774755131932394,True
sampled,no,forward,0.01,7.9004902839660645,27,102.69713485445817,4.864067339302063e-07,1.0000040539835495,True
sampled,no,forward,0.0001,6.584993839263916,23,0.2050818830883741,4.5626381964376213e-08,0.9319324598213629,True
sampled,no,forward,1e-06,7.247491836547852,24,2.2558823378790547e-05,5.642514314043334e-09,2.6233423422267244,True
sampled,no,forward,1e-08,20.040330410003662,63,1039.9894730181657,34.31649303231281,nan,False
sampled,no,forward,1e-10,20.098206996917725,62,1823.9732357345977,829.5066922100939,nan,False
sampled,no,forward,1e-12,20.42764377593994,66,1153.1886660565567,29.712093644629284,nan,False
sampled,no,backward,0.01,20.004495859146118,69,50.08307697251595,194.84440361570248,nan,False
sampled,no,backward,0.0001,20.14740514755249,69,0.0029771449480819508,1.3649348752700987,nan,False
sampled,no,backward,1e-06,20.05068302154541,70,2.028564063438068e-05,0.00963073142193453,nan,False
