Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,no,forward,0.0001,37.521960496902466,22,2.0508220018065546,2.68726539850185e-06,1.1314761136182252,True
fixed,no,forward,1e-06,38.06475305557251,22,0.00022558854654439422,2.9381456519465097e-08,1.6472910952313413,True
fixed,no,forward,1e-08,88.45008540153503,12,54397.4347448325,7652.626408509037,nan,False
fixed,no,forward,1e-10,83.88952541351318,14,37436.57112777382,5990.288849618032,nan,False
fixed,no,forward,1e-12,81.19227576255798,7,14035.603817995623,1342.8528345897034,nan,False
fixed,no,backward,0.01,80.94498229026794,48,500.8307819255937,616.1515464026133,nan,False
fixed,no,backward,0.0001,79.83119535446167,47,0.06564079079751878,3.4046405607756505,nan,False
fixed,no,backward,1e-06,80.00486898422241,36,0.00022586123835717883,0.0002332957466932685,nan,False
fixed,no,backward,1e-08,81.29433417320251,11,55079.42520943818,7721.5663614376745,nan,False
fixed,no,backward,1e-10,97.55952548980713,9,11089.63049696205,972.6191580456831,nan,False
fixed,no,backward,1e-12,98.98900747299194,18,12545.59184233614,622.1475605639016,nan,False
fixed,no,central,0.01,39.94375276565552,21,0.9611717082951331,2.121278933629679e-06,0.41236821561825754,True
fixed,no,central,0.0001,39.87201499938965,21,1.0005258146912823e-08,6.658301478513378e-07,1.0384413570147166,True
fixed,no,central,1e-06,57.15260696411133,25,1.1007769887542073e-16,9.956154308433953e-09,2.8152572363400834,True
fixed,no,central,1e-08,79.95081090927124,32,10721.190906617448,656.9707670330409,nan,False
fixed,no,central,1e-10,87.37711215019226,11,52218.06683924142,7373.394685183484,nan,False
fixed,no,central,1e-12,80.13751530647278,19,16328.859835862306,2741.233325957117,nan,False
sampled,no,adaptive_forward,0.01,71.81503105163574,27,1026.971365128338,3.658811303893103e-06,1.000016561329159,True
sampled,no,adaptive_forward,0.0001,36.37132525444031,21,2.050829759282785,9.604982639503866e-06,0.4994386111088631,True
sampled,no,adaptive_forward,1e-06,40.325896978378296,23,0.00022558801881443838,1.0267525761062498e-08,0.589391203937396,True
sampled,no,adaptive_forward,1e-08,84.05173373222351,17,38640.86919343412,4574.461992568174,nan,False
sampled,no,adaptive_forward,1e-10,80.01977205276489,18,10221.029780108805,422.22225503482093,nan,False
sampled,no,adaptive_forward,1e-12,80.69456648826599,11,10232.907194597454,309.9109529329816,nan,False
sampled,no,adaptive_backward,0.01,81.0665831565857,47,431.9698896505999,554.267251803044,nan,False
sampled,no,adaptive_backward,0.0001,81.25915312767029,47,0.8536301178531135,3.4535799783604197,nan,False
sampled,no,adaptive_backward,1e-06,80.29409837722778,42,0.00022079429430672565,0.031938316602400436,nan,False
sampled,no,adaptive_backward,1e-08,80.33699369430542,26,3747.6130790708567,120.52999336196339,nan,False
sampled,no,adaptive_backward,1e-10,83.41835904121399,13,30850.38067037004,4589.251746915722,nan,False
sampled,no,adaptive_backward,1e-12,94.34937644004822,13,42084.94242493463,5019.746585292701,nan,False
sampled,no,adaptive_central,0.01,40.74305772781372,21,0.9611692586232687,3.5034523845685044e-07,0.44573727114092904,True
sampled,no,adaptive_central,0.0001,40.90597438812256,21,1.0001521092832644e-08,7.000944189745225e-08,0.841462735936493,True
sampled,no,adaptive_central,1e-06,47.4941771030426,24,1.0527654652417816e-16,1.0564842265186914e-08,2.360117934241917,True
sampled,no,adaptive_central,1e-08,80.31276607513428,29,39383.16750158751,6093.949714324434,nan,False
sampled,no,adaptive_central,1e-10,80.72582006454468,20,60496.78086124159,8233.409451063428,nan,False
sampled,no,adaptive_central,1e-12,89.23699593544006,13,10623.598621943229,654.5933902786421,nan,False
sampled,no,exact,nan,30.963042736053467,21,9.359939107848684e-18,1.5815603253211834e-08,0.7747551339945827,True
sampled,no,forward,0.01,68.73985648155212,26,1026.9713765929453,5.128223448819936e-06,1.0000300166621787,True
sampled,no,forward,0.0001,37.276976108551025,22,2.0508220018065546,2.68726539850185e-06,1.1314761136182252,True
sampled,no,forward,1e-06,37.424641370773315,22,0.00022558854654439422,2.9381456519465097e-08,1.6472910952313413,True
