Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,quadratic,adaptive_backward,1e-06,343.540146112442,4,45.88251129096842,30.740532175739023,nan,False
fixed,quadratic,adaptive_backward,1e-08,357.38342118263245,2,9444.869810430317,2132.445164163941,nan,False
fixed,quadratic,adaptive_backward,1e-10,348.75598216056824,4,2017.542044366989,258.1566489003797,nan,False
fixed,quadratic,adaptive_backward,1e-12,357.3142433166504,3,18169.19537041331,2178.6417625565973,nan,False
fixed,quadratic,adaptive_central,0.01,380.96214270591736,3,961.1590818532949,173.22387993873892,nan,False
fixed,quadratic,adaptive_central,0.0001,365.6806287765503,3,807.733511296519,156.39674799940087,nan,False
fixed,quadratic,adaptive_central,1e-06,363.7104148864746,3,794.4634969669091,155.243278117819,nan,False
fixed,quadratic,adaptive_central,1e-08,363.25151085853577,3,11758.439020029069,523.077543636641,nan,False
fixed,quadratic,adaptive_central,1e-10,362.5906574726105,2,11262.000115785515,804.6793567066841,nan,False
fixed,quadratic,adaptive_central,1e-12,362.1641139984131,3,22327.886579916332,4003.370937408626,nan,False
fixed,quadratic,exact,nan,26.49423909187317,14,4.5768430168362435e-11,4.289666750094363e-06,1.0000083258222445,True
fixed,quadratic,forward,0.01,350.80718970298767,4,161.81426559545105,39.03765158262586,nan,False
fixed,quadratic,forward,0.0001,328.29769468307495,4,48.40474505840662,31.16020416889964,nan,False
fixed,quadratic,forward,1e-06,332.38395071029663,4,49.02049104042506,31.415328090507117,nan,False
fixed,quadratic,forward,1e-08,355.20150923728943,1,247205.09027033008,5652.984512992127,nan,False
fixed,quadratic,forward,1e-10,353.76301646232605,4,11688.553600318754,520.3212349743504,nan,False
fixed,quadratic,forward,1e-12,360.1347110271454,3,167347.060712729,25860.026724401145,nan,False
fixed,quadratic,backward,0.01,317.4529585838318,4,167.30861163605624,121.33241125522522,nan,False
fixed,quadratic,backward,0.0001,343.0325961112976,4,46.59354906849406,31.35610674673885,nan,False
fixed,quadratic,backward,1e-06,338.0134768486023,4,48.88330673385261,31.485894026409536,nan,False
fixed,quadratic,backward,1e-08,310.4516644477844,4,705.4546538024093,154.10540874880041,nan,False
fixed,quadratic,backward,1e-10,338.95208406448364,4,2159.06059736083,269.6742916981935,nan,False
fixed,quadratic,backward,1e-12,310.17506670951843,4,9028.11373227545,3382.624895762109,nan,False
fixed,quadratic,central,0.01,372.9708836078644,3,960.8376897772428,173.19513347736407,nan,False
fixed,quadratic,central,0.0001,386.62499737739563,3,807.7328470358657,156.3966891863119,nan,False
fixed,quadratic,central,1e-06,387.2159368991852,3,798.7457081790114,155.60930251347133,nan,False
fixed,quadratic,central,1e-08,384.18869709968567,3,1950.6228741186574,251.88327384941198,nan,False
fixed,quadratic,central,1e-10,380.4580159187317,2,14532.3710672262,736.1328108121493,nan,False
fixed,quadratic,central,1e-12,362.4863736629486,3,16765.545955767484,617.1228171639066,nan,False
sampled,superlinear,adaptive_forward,0.01,350.19126892089844,4,162.2774108982408,39.199141040422134,nan,False
sampled,superlinear,adaptive_forward,0.0001,330.0574836730957,4,48.40474505840662,31.16020416889964,nan,False
sampled,superlinear,adaptive_forward,1e-06,332.02354431152344,4,49.02049104042506,31.415328090507117,nan,False
sampled,superlinear,adaptive_forward,1e-08,351.02441215515137,1,255879.79086388426,5821.737917721609,nan,False
sampled,superlinear,adaptive_forward,1e-10,313.6930150985718,3,11657.15238111313,512.4798700570077,nan,False
sampled,superlinear,adaptive_forward,1e-12,341.14142394065857,4,164887.38574315136,8864.731075950247,nan,False
sampled,superlinear,adaptive_backward,0.01,315.75083017349243,4,175.04743516331652,123.0486978345569,nan,False
sampled,superlinear,adaptive_backward,0.0001,334.5042486190796,4,46.60594097074088,31.35656439259293,nan,False
sampled,superlinear,adaptive_backward,1e-06,332.4411337375641,4,45.88251129096842,30.740532175739023,nan,False
sampled,superlinear,adaptive_backward,1e-08,352.915335893631,2,10925.54309661919,4094.1262677703385,nan,False
sampled,superlinear,adaptive_backward,1e-10,351.8196122646332,4,2017.542044366989,258.1566489003797,nan,False
sampled,superlinear,adaptive_backward,1e-12,358.4846613407135,3,18068.59777744482,1165.8118645084787,nan,False
sampled,superlinear,adaptive_central,0.01,364.05570125579834,3,961.1590818532949,173.22387993873892,nan,False
sampled,superlinear,adaptive_central,0.0001,368.4092071056366,3,807.733511296519,156.39674799940087,nan,False
sampled,superlinear,adaptive_central,1e-06,368.59587383270264,3,794.4634969669091,155.243278117819,nan,False
sampled,superlinear,adaptive_central,1e-08,368.20959186553955,3,11758.439020029069,523.077543636641,nan,False
sampled,superlinear,adaptive_central,1e-10,368.87400364875793,2,11262.000115785515,804.6793567066841,nan,False
sampled,superlinear,adaptive_central,1e-12,367.99181365966797,3,22327.886579916332,4003.370937408626,nan,False
sampled,superlinear,exact,nan,22.719257593154907,14,8.256379198741424e-11,9.853803238702657e-06,1.0009560967061208,True
sampled,superlinear,forward,0.01,351.34201645851135,4,161.81426559545105,39.03765158262586,nan,False
sampled,superlinear,forward,0.0001,329.6475188732147,4,48.40474505840662,31.16020416889964,nan,False
sampled,superlinear,forward,1e-06,330.396582365036,4,49.02049104042506,31.415328090507117,nan,False
sampled,superlinear,forward,1e-08,350.6785008907318,1,247205.09027033008,5652.984512992127,nan,False
sampled,superlinear,forward,1e-10,348.6521532535553,4,11688.553600318754,520.3212349743504,nan,False
sampled,superlinear,forward,1e-12,352.79951095581055,3,167347.060712729,25860.026724401145,nan,False
sampled,superlinear,backward,0.01,308.48399019241333,4,167.30861163605624,121.33241125522522,nan,False
sampled,superlinear,backward,0.0001,324.7012240886688,4,46.59354906849406,31.35610674673885,nan,False
sampled,superlinear,backward,1e-06,324.2952628135681,4,48.88330673385261,31.485894026409536,nan,False
sampled,superlinear,backward,1e-08,306.57039856910706,4,705.4546538024093,154.10540874880041,nan,False
sampled,superlinear,backward,1e-10,322.9992206096649,4,2159.06059736083,269.6742916981935,nan,False
sampled,superlinear,backward,1e-12,347.93677854537964,5,9028.11373227545,3382.624895762109,nan,False
sampled,superlinear,central,0.01,355.7043068408966,3,960.8376897772428,173.19513347736407,nan,False
sampled,superlinear,central,0.0001,356.2030999660492,3,807.7328470358657,156.3966891863119,nan,False
sampled,superlinear,central,1e-06,356.0321443080902,3,798.7457081790114,155.60930251347133,nan,False
sampled,superlinear,central,1e-08,355.7804775238037,3,1950.6228741186574,251.88327384941198,nan,False
sampled,superlinear,central,1e-10,356.7400779724121,2,14532.3710672262,736.1328108121493,nan,False
sampled,superlinear,central,1e-12,352.40786576271057,3,16765.545955767484,617.1228171639066,nan,False
sampled,quadratic,adaptive_forward,0.01,338.3254201412201,4,162.2774108982408,39.199141040422134,nan,False
sampled,quadratic,adaptive_forward,0.0001,321.2325830459595,4,48.40474505840662,31.16020416889964,nan,False
sampled,quadratic,adaptive_forward,1e-06,321.79513907432556,4,49.02049104042506,31.415328090507117,nan,False
sampled,quadratic,adaptive_forward,1e-08,340.46290922164917,1,255879.79086388426,5821.737917721609,nan,False
sampled,quadratic,adaptive_forward,1e-10,303.97292494773865,3,11657.15238111313,512.4798700570077,nan,False
sampled,quadratic,adaptive_forward,1e-12,344.29974699020386,4,164887.31187632537,9139.275582219949,nan,False
sampled,quadratic,adaptive_backward,0.01,303.3871040344238,4,175.04743516331652,123.0486978345569,nan,False
sampled,quadratic,adaptive_backward,0.0001,322.26255989074707,4,46.60594097074088,31.35656439259293,nan,False
sampled,quadratic,adaptive_backward,1e-06,321.7461144924164,4,45.88251129096842,30.740532175739023,nan,False
sampled,quadratic,adaptive_backward,1e-08,340.6387629508972,2,10925.54309661919,4094.1262677703385,nan,False
sampled,quadratic,adaptive_backward,1e-10,340.7726502418518,4,2017.542044366989,258.1566489003797,nan,False
sampled,quadratic,adaptive_backward,1e-12,341.2870101928711,3,18068.59777744482,1165.8118645084787,nan,False
sampled,quadratic,adaptive_central,0.01,352.4770987033844,3,961.1590818532949,173.22387993873892,nan,False
sampled,quadratic,adaptive_central,0.0001,351.8272793292999,3,807.733511296519,156.39674799940087,nan,False
sampled,quadratic,adaptive_central,1e-06,351.86236667633057,3,794.4634969669091,155.243278117819,nan,False
sampled,quadratic,adaptive_central,1e-08,352.9773452281952,3,11758.439020029069,523.077543636641,nan,False
sampled,quadratic,adaptive_central,1e-10,352.7873480319977,2,11262.000115785515,804.6793567066841,nan,False
sampled,quadratic,adaptive_central,1e-12,354.49120450019836,3,22327.886579916332,4003.370937408626,nan,False
sampled,quadratic,exact,nan,26.237333059310913,14,4.5768430168362435e-11,4.289666750094363e-06,1.0000083258222445,True
sampled,quadratic,forward,0.01,356.0373101234436,4,147.81755132438778,14.151811215984523,nan,False
sampled,quadratic,forward,0.0001,321.3886580467224,4,48.40474505840662,31.16020416889964,nan,False
sampled,quadratic,forward,1e-06,320.42271614074707,4,49.02049104042506,31.415328090507117,nan,False
sampled,quadratic,forward,1e-08,353.98042392730713,1,279825.4334548381,6273.140844256527,nan,False
sampled,quadratic,forward,1e-10,334.96356201171875,4,11688.553600318754,520.3212349743504,nan,False
sampled,quadratic,forward,1e-12,339.02811193466187,3,167347.060712729,25860.026724401145,nan,False
sampled,quadratic,backward,0.01,352.78702759742737,5,167.30861163605624,121.33241125522522,nan,False
sampled,quadratic,backward,0.0001,319.8925030231476,4,46.59354906849406,31.35610674673885,nan,False
sampled,quadratic,backward,1e-06,320.08197689056396,4,48.88330673385261,31.485894026409536,nan,False
sampled,quadratic,backward,1e-08,353.32206869125366,5,705.4546538024093,154.10540874880041,nan,False
sampled,quadratic,backward,1e-10,319.46962904930115,4,2159.06059736083,269.6742916981935,nan,False
sampled,quadratic,backward,1e-12,339.32553243637085,5,9028.11373227545,3382.624895762109,nan,False
sampled,quadratic,central,0.01,351.5699281692505,3,960.8376897772428,173.19513347736407,nan,False
sampled,quadratic,central,0.0001,351.7927317619324,3,807.7328470358657,156.3966891863119,nan,False
sampled,quadratic,central,1e-06,351.4816029071808,3,798.7457081790114,155.60930251347133,nan,False
sampled,quadratic,central,1e-08,352.53176403045654,3,1950.6228741186574,251.88327384941198,nan,False
sampled,quadratic,central,1e-10,354.30736923217773,2,14532.3710672262,736.1328108121493,nan,False
sampled,quadratic,central,1e-12,354.6721444129944,3,16765.545955767484,617.1228171639066,nan,False
