Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,quadratic,exact,1e-06,20.181406021118164,51,4.232995061533156,29.496825917803502,nan,False
fixed,quadratic,exact,1e-08,85.94019341468811,5,896.8185201089307,209.05616951128192,nan,False
fixed,quadratic,exact,1e-10,85.87392544746399,4,1272.111960641692,556.2234120364786,nan,False
fixed,quadratic,exact,1e-12,20.146185874938965,48,1003.5535394749639,50.37183003605778,nan,False
fixed,quadratic,exact,0.01,40.15805625915527,14,260.25830522453384,60.212727438874246,nan,False
fixed,quadratic,exact,0.0001,20.511176109313965,30,968.758561357346,24.336267628214173,nan,False
fixed,quadratic,exact,1e-06,20.20391273498535,31,966.7353839859178,35.91036682518993,nan,False
fixed,quadratic,exact,1e-08,180.39635825157166,3,997.4842404758078,198.2790552829271,nan,False
fixed,quadratic,exact,1e-10,206.9645917415619,14,1019.5324983045787,48.353035205844805,nan,False
fixed,quadratic,exact,1e-12,20.419896602630615,33,997.1446514307102,31.437313594172384,nan,False
sampled,superlinear,exact,nan,1.1803574562072754,64,1.0152513907408057e-14,6.367526495094769e-08,0.577724965099432,True
sampled,superlinear,forward,0.01,34.897302865982056,8,258.4479101487417,25.598022956153024,nan,False
sampled,superlinear,forward,0.0001,94.26231598854065,55,370.6364025720615,61.060136991366676,nan,False
sampled,superlinear,forward,1e-06,20.19072914123535,57,2.569543298048103,21.55996418665769,nan,False
sampled,superlinear,forward,1e-08,89.07094287872314,3,1032.3491595351127,25.94409500987373,nan,False
sampled,superlinear,forward,1e-10,86.01182961463928,23,1.03947913929594e+41,0.0,nan,False
sampled,superlinear,forward,1e-12,20.165514707565308,49,1001.1446369258751,39.965410845525085,nan,False
sampled,superlinear,backward,0.01,46.498077392578125,8,657.1181027627631,227.34895943307535,nan,False
sampled,superlinear,backward,0.0001,20.244549989700317,53,0.0007613312636130029,0.5903406284148128,nan,False
sampled,superlinear,backward,1e-06,20.095065355300903,54,5.458450632767861,34.249468853571734,nan,False
sampled,superlinear,backward,1e-08,83.7557258605957,3,1037.6718586805132,78.20140503401181,nan,False
sampled,superlinear,backward,1e-10,83.51572489738464,6,252.45953918921188,621.9652603065563,nan,False
sampled,superlinear,backward,1e-12,20.224797248840332,52,997.5852402897588,49.31545800742878,nan,False
sampled,superlinear,central,0.01,27.47194504737854,14,250.97533658946148,138.72951924674058,nan,False
sampled,superlinear,central,0.0001,20.27409315109253,31,966.7352463565308,35.91403556182906,nan,False
sampled,superlinear,central,1e-06,20.05309772491455,33,962.7005930751965,35.427967152884264,nan,False
sampled,superlinear,central,1e-08,168.80459427833557,15,624.2703636579946,116.91582190796808,nan,False
sampled,superlinear,central,1e-10,173.46552896499634,4,1209.0933434347771,445.3070232043056,nan,False
sampled,superlinear,central,1e-12,20.207175731658936,24,1019.2346711397294,39.20045147603253,nan,False
sampled,superlinear,exact,0.01,98.97050261497498,8,261.46107892895975,35.31514375326893,nan,False
sampled,superlinear,exact,0.0001,20.144083738327026,52,638.8139432419357,25.654891077790964,nan,False
sampled,superlinear,exact,1e-06,20.315349340438843,46,0.07654354689622372,0.35821806259712013,nan,False
sampled,superlinear,exact,1e-08,99.62766003608704,3,1020.0374763603417,100.10626669952025,nan,False
sampled,superlinear,exact,1e-10,104.94686484336853,33,995.8462868114144,41.29125721134694,nan,False
sampled,superlinear,exact,1e-12,93.65993332862854,10,60.311327324488104,102.11931086856517,nan,False
sampled,superlinear,exact,0.01,88.60730004310608,14,235.6292120435858,53.90348824172625,nan,False
sampled,superlinear,exact,0.0001,102.77610754966736,35,531.7088184702285,81.44712541015103,nan,False
sampled,superlinear,exact,1e-06,20.266244173049927,49,13.287310895717177,55.68255654346136,nan,False
sampled,superlinear,exact,1e-08,85.29060554504395,5,896.8185201089307,209.05616951128192,nan,False
sampled,superlinear,exact,1e-10,85.8940498828888,4,1272.111960641692,556.2234120364786,nan,False
sampled,superlinear,exact,1e-12,20.158222198486328,48,1003.5535394749639,50.37183003605778,nan,False
sampled,superlinear,exact,0.01,41.41368341445923,14,260.25830522453384,60.212727438874246,nan,False
sampled,superlinear,exact,0.0001,20.24148416519165,31,966.7352394853397,35.91403732088078,nan,False
sampled,superlinear,exact,1e-06,20.23133873939514,31,966.7353839859178,35.91036682518993,nan,False
sampled,superlinear,exact,1e-08,184.9802587032318,3,997.4842404758078,198.2790552829271,nan,False
sampled,superlinear,exact,1e-10,196.6614649295807,14,1019.5324983045787,48.353035205844805,nan,False
sampled,superlinear,exact,1e-12,20.26112198829651,31,998.7519199331282,32.18757877541128,nan,False
sampled,quadratic,exact,nan,1.3463771343231201,64,5.1799811784239096e-27,1.017839002831382e-13,0.577724965099432,True
sampled,quadratic,forward,0.01,35.875932931900024,8,258.4479101487417,25.598022956153024,nan,False
sampled,quadratic,forward,0.0001,20.152248859405518,44,926.4641836394187,25.1785838682898,nan,False
sampled,quadratic,forward,1e-06,20.086279153823853,56,6.099106926533134,1.7836730184308054,nan,False
sampled,quadratic,forward,1e-08,79.66983842849731,3,1032.3491595351127,25.94409500987373,nan,False
