Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,superlinear,backward,1e-10,303.7058074474335,19,101957.50775717912,440.27506711876447,nan,False
fixed,superlinear,backward,1e-12,154.1435568332672,11,100617.96889196124,0.0,-1.1961587113893797,True
fixed,superlinear,central,0.01,314.4274706840515,11,41909.7257401529,310.17435765813707,nan,False
fixed,superlinear,central,0.0001,310.63682317733765,11,100966.26440683838,427.4034404049572,nan,False
fixed,superlinear,central,1e-06,300.3894531726837,10,52740.2239986184,359.6097969819123,nan,False
fixed,superlinear,central,1e-08,315.707190990448,1,600726.1442210468,27815.000341192852,nan,False
fixed,superlinear,central,1e-10,311.230756521225,10,102400.1261574485,388.9893252366804,nan,False
fixed,superlinear,central,1e-12,306.0827970504761,10,102263.80958672617,1317.0890159654425,nan,False
fixed,quadratic,adaptive_forward,0.01,306.8716928958893,8,27074.547194594248,516.2524303258033,nan,False
fixed,quadratic,adaptive_forward,0.0001,308.6715350151062,21,97771.83394019338,421.48485156906077,nan,False
fixed,quadratic,adaptive_forward,1e-06,306.7170331478119,12,44753.43747840654,1434.4029722998719,nan,False
fixed,quadratic,adaptive_forward,1e-08,308.2740058898926,1,605000.0000000468,26035.942527442974,nan,False
fixed,quadratic,adaptive_forward,1e-10,308.0639913082123,3,103372.3146575791,673.0586371791298,nan,False
fixed,quadratic,adaptive_forward,1e-12,300.8372268676758,18,103062.86912195092,423.7581678480209,nan,False
fixed,quadratic,adaptive_backward,0.01,309.3175835609436,14,22023.188666095375,764.6012383259518,nan,False
fixed,quadratic,adaptive_backward,0.0001,300.84916043281555,19,99781.9882371936,362.1046778041101,nan,False
fixed,quadratic,adaptive_backward,1e-06,305.54315090179443,18,6101.722217995288,96.95607929776898,nan,False
fixed,quadratic,adaptive_backward,1e-08,308.9749529361725,1,605000.0000000377,26035.781361741996,nan,False
fixed,quadratic,adaptive_backward,1e-10,309.415878534317,13,7913.571096535871,2180.275030277247,nan,False
fixed,quadratic,adaptive_backward,1e-12,225.19607663154602,15,108093.49852174279,0.0,-1.9109056757566656,True
fixed,quadratic,adaptive_central,0.01,311.87888407707214,12,49767.66097555196,251.6769251766661,nan,False
fixed,quadratic,adaptive_central,0.0001,313.2224757671356,12,100966.25971440556,427.40424021006106,nan,False
fixed,quadratic,adaptive_central,1e-06,314.29541993141174,9,63591.12371750783,1864.8505651182231,nan,False
fixed,quadratic,adaptive_central,1e-08,1948.1195046901703,2,604552.0819323051,26083.72416168929,nan,False
fixed,quadratic,adaptive_central,1e-10,308.5350558757782,12,101767.85141892736,406.43120194241885,nan,False
fixed,quadratic,adaptive_central,1e-12,225.52337288856506,8,97045.11542104525,0.0,2.1083643790965203,True
fixed,quadratic,exact,nan,55.069493770599365,64,5.17998117842391e-25,1.017839002831382e-12,0.5777249584007197,True
fixed,quadratic,forward,0.01,309.25494265556335,8,26290.886853074488,348.91512255606267,nan,False
fixed,quadratic,forward,0.0001,307.7372133731842,21,97774.22486355789,421.38252309550137,nan,False
fixed,quadratic,forward,1e-06,306.6118016242981,6,60504.53328132521,428.61931096415947,nan,False
fixed,quadratic,forward,1e-08,307.58376908302307,1,605000.0000000399,26034.33099612123,nan,False
fixed,quadratic,forward,1e-10,309.0025804042816,11,2.9304079593986146e+32,0.0,nan,False
fixed,quadratic,forward,1e-12,308.8219392299652,14,601905.5349268924,33492.02244794288,nan,False
fixed,quadratic,backward,0.01,308.8914985656738,8,63063.3919180376,1958.4068161531634,nan,False
fixed,quadratic,backward,0.0001,302.19167733192444,19,99780.89824162099,362.18994183719116,nan,False
fixed,quadratic,backward,1e-06,307.3334231376648,3,96750.59917666067,4008.184513991154,nan,False
fixed,quadratic,backward,1e-08,309.21212697029114,1,605000.0000000385,26034.563973603785,nan,False
fixed,quadratic,backward,1e-10,307.39431166648865,20,101957.50775717912,440.27506711876447,nan,False
fixed,quadratic,backward,1e-12,146.47947549819946,11,100617.96889196124,0.0,-1.1961587113893797,True
fixed,quadratic,central,0.01,309.13713812828064,12,40838.43307774378,399.3950237447147,nan,False
fixed,quadratic,central,0.0001,312.84211230278015,12,100733.83551279492,226.50615155991733,nan,False
fixed,quadratic,central,1e-06,308.98145866394043,11,43332.351674468366,859.0487012878195,nan,False
fixed,quadratic,central,1e-08,307.2809422016144,1,585942.6342064595,29331.68020698034,nan,False
fixed,quadratic,central,1e-10,312.4194509983063,11,102400.11700311437,383.543987984226,nan,False
fixed,quadratic,central,1e-12,301.53610730171204,11,102263.80958578983,1317.0890159654425,nan,False
sampled,superlinear,adaptive_forward,0.01,308.3530716896057,8,27014.996454138913,507.1833900787973,nan,False
sampled,superlinear,adaptive_forward,0.0001,300.2753884792328,21,97771.83394019338,421.48485156906077,nan,False
sampled,superlinear,adaptive_forward,1e-06,307.68905210494995,12,45421.336300652656,1525.868662718086,nan,False
sampled,superlinear,adaptive_forward,1e-08,307.12974309921265,1,605000.0000000476,26035.925844321075,nan,False
sampled,superlinear,adaptive_forward,1e-10,308.02672600746155,3,103687.17115818289,881.1558771727683,nan,False
sampled,superlinear,adaptive_forward,1e-12,300.2686140537262,19,103062.86912186762,0.0,nan,False
sampled,superlinear,adaptive_backward,0.01,308.95011496543884,14,22175.82074325983,783.6251968451891,nan,False
sampled,superlinear,adaptive_backward,0.0001,308.01805901527405,20,99586.5903319276,242.82923962740753,nan,False
sampled,superlinear,adaptive_backward,1e-06,307.7802941799164,19,6032.751165946206,135.7625660987956,nan,False
sampled,superlinear,adaptive_backward,1e-08,307.72262382507324,1,605000.0000000389,26035.459027348563,nan,False
sampled,superlinear,adaptive_backward,1e-10,308.3679232597351,13,5562.841601222076,476.67571701191804,nan,False
sampled,superlinear,adaptive_backward,1e-12,217.20103216171265,15,108093.49852174279,0.0,-1.9109056757566656,True
sampled,superlinear,adaptive_central,0.01,307.5256245136261,12,40827.080065232854,1266.351916211502,nan,False
sampled,superlinear,adaptive_central,0.0001,312.6081645488739,13,100503.70761652934,418.47086118336193,nan,False
sampled,superlinear,adaptive_central,1e-06,311.3236744403839,9,63693.166613754554,1891.2521402498687,nan,False
sampled,superlinear,adaptive_central,1e-08,309.17819595336914,2,604552.0819323019,26083.742987774243,nan,False
sampled,superlinear,adaptive_central,1e-10,310.39039039611816,14,101618.1610853353,404.046935561313,nan,False
sampled,superlinear,adaptive_central,1e-12,204.12540888786316,8,97045.11542104525,0.0,2.1083643790965203,True
sampled,superlinear,exact,nan,56.227895736694336,64,1.0152514119603353e-12,6.367526696257609e-07,0.5777249584007197,True
sampled,superlinear,forward,0.01,307.10849714279175,8,26267.975426817273,344.46203289788184,nan,False
sampled,superlinear,forward,0.0001,300.1704819202423,21,97774.22486355789,421.38252309550137,nan,False
sampled,superlinear,forward,1e-06,308.69905066490173,6,60504.5332813252,428.61637805428666,nan,False
sampled,superlinear,forward,1e-08,308.5901679992676,1,605000.000000042,26035.942527441694,nan,False
sampled,superlinear,forward,1e-10,306.71694469451904,11,4.611054227438177e+32,0.0,nan,False
sampled,superlinear,forward,1e-12,308.6591639518738,15,601905.5329308072,26251.07427957551,nan,False
sampled,superlinear,backward,0.01,308.65440797805786,8,63327.23158108319,1990.6758964947826,nan,False
sampled,superlinear,backward,0.0001,302.9957695007324,20,99585.44528819351,242.80497113896078,nan,False
sampled,superlinear,backward,1e-06,308.9259250164032,3,98047.82906607038,4128.516019181367,nan,False
sampled,superlinear,backward,1e-08,308.7883927822113,1,605000.0000000396,26031.8006638108,nan,False
sampled,superlinear,backward,1e-10,303.3079090118408,20,101840.54009117655,494.1268185437809,nan,False
sampled,superlinear,backward,1e-12,143.49163699150085,11,100617.96889196124,0.0,-1.1961587113893797,True
sampled,superlinear,central,0.01,302.6071021556854,13,27492.185296546013,235.74211355311166,nan,False
sampled,superlinear,central,0.0001,308.5990900993347,13,100503.71323237728,418.4689955583693,nan,False
sampled,superlinear,central,1e-06,308.51129508018494,11,44540.00233781169,747.4565220586991,nan,False
sampled,superlinear,central,1e-08,308.0762982368469,1,520405.9673471152,30377.509446344655,nan,False
sampled,superlinear,central,1e-10,308.35725688934326,11,102400.09686018352,386.1667053773999,nan,False
sampled,superlinear,central,1e-12,301.904926776886,12,102086.19182462778,931.3225746154811,nan,False
sampled,quadratic,adaptive_forward,0.01,306.328590631485,8,27014.996454138913,507.1833900787973,nan,False
sampled,quadratic,adaptive_forward,0.0001,307.4406671524048,22,97771.83394019338,421.48485156906077,nan,False
sampled,quadratic,adaptive_forward,1e-06,306.46732211112976,12,45421.336300652656,1525.868662718086,nan,False
sampled,quadratic,adaptive_forward,1e-08,307.9311580657959,1,605000.0000000485,26035.764678517568,nan,False
sampled,quadratic,adaptive_forward,1e-10,307.0934941768646,3,103738.04160912166,926.3659472855497,nan,False
sampled,quadratic,adaptive_forward,1e-12,299.76597905158997,19,103062.86912186762,0.0,0.7564707973660321,True
sampled,quadratic,adaptive_backward,0.01,308.2679114341736,14,22246.838500522597,792.4500502423452,nan,False
sampled,quadratic,adaptive_backward,0.0001,305.7034435272217,20,99586.5903319276,242.82923962740753,nan,False
sampled,quadratic,adaptive_backward,1e-06,308.27142453193665,19,3958.9769190763705,415.30682128337884,nan,False
sampled,quadratic,adaptive_backward,1e-08,306.23381090164185,1,605000.0000000398,26035.891783618306,nan,False
sampled,quadratic,adaptive_backward,1e-10,308.2386722564697,13,5586.982254573521,524.6227460247866,nan,False
sampled,quadratic,adaptive_backward,1e-12,214.44533967971802,15,108093.49852174279,0.0,-1.9109056757566656,True
sampled,quadratic,adaptive_central,0.01,301.44436383247375,12,41282.83891675218,1304.8681887859466,nan,False
sampled,quadratic,adaptive_central,0.0001,308.68920516967773,13,100503.70761652934,418.47086118336193,nan,False
sampled,quadratic,adaptive_central,1e-06,309.6027104854584,9,63715.62317619025,1896.7190952767405,nan,False
sampled,quadratic,adaptive_central,1e-08,308.364786863327,2,604552.0819323016,26083.746253069516,nan,False
sampled,quadratic,adaptive_central,1e-10,307.81072211265564,14,101455.76407963647,405.4001137281914,nan,False
sampled,quadratic,adaptive_central,1e-12,195.49945044517517,8,97045.11542104525,0.0,2.1083643790965203,True
sampled,quadratic,exact,nan,56.63525366783142,64,5.17998117842391e-25,1.017839002831382e-12,0.5777249584007197,True
sampled,quadratic,forward,0.01,307.1066038608551,8,26260.844773171695,343.0650645179712,nan,False
sampled,quadratic,forward,0.0001,308.88272190093994,22,97537.4189289306,228.90393322563702,nan,False
sampled,quadratic,forward,1e-06,308.7443997859955,6,60504.5332813252,428.61637805428666,nan,False
sampled,quadratic,forward,1e-08,308.61035799980164,1,605000.000000042,26034.580657598377,nan,False
sampled,quadratic,forward,1e-10,306.6960690021515,11,5.3059128374436424e+32,0.0,nan,False
sampled,quadratic,forward,1e-12,307.6537058353424,15,601905.5266474886,21344.361149456126,nan,False
sampled,quadratic,backward,0.01,307.4887750148773,8,63383.588433185854,1997.5436957314344,nan,False
sampled,quadratic,backward,0.0001,306.6421947479248,21,99585.44528819351,242.80497113896078,nan,False
sampled,quadratic,backward,1e-06,308.378098487854,3,98472.25505532816,4166.536005145375,nan,False
sampled,quadratic,backward,1e-08,307.0917992591858,1,605000.00000004,26035.62019504357,nan,False
sampled,quadratic,backward,1e-10,305.192608833313,21,101746.09213290775,534.0548923709654,nan,False
sampled,quadratic,backward,1e-12,137.43438839912415,11,100617.96889196124,0.0,-1.1961587113893797,True
sampled,quadratic,central,0.01,312.1997666358948,14,23342.60898944908,597.9935634159189,nan,False
sampled,quadratic,central,0.0001,307.5976393222809,14,100503.71323237728,418.4689955583693,nan,False
sampled,quadratic,central,1e-06,307.53493666648865,11,48537.83777978943,1125.180599691809,nan,False
sampled,quadratic,central,1e-08,306.8307902812958,1,547981.4479314953,32530.484075487795,nan,False
sampled,quadratic,central,1e-10,311.85952258110046,12,102255.6863776042,392.6435724031715,nan,False
sampled,quadratic,central,1e-12,301.5994522571564,13,102047.95035142289,1317.0890159654425,nan,False
